Iagree.response,Iagree.rt,key_space.keys,key_space.rt,true_certain_0.response,true_certain_0.rt,nextPractice.keys,nextPractice.rt,trialsTraining.thisRepN,trialsTraining.thisTrialN,trialsTraining.thisN,trialsTraining.thisIndex,trialsTraining.ran,context_t,pic_meaning_t,utterance_t,feedback_t,predicted_t,true_how_t,session,participant,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,true_can_1.response,true_can_1.rt,testDone.keys,testDone.rt,trialsTestLoop.thisRepN,trialsTestLoop.thisTrialN,trialsTestLoop.thisN,trialsTestLoop.thisIndex,trialsTestLoop.ran,context,pic_meaning,utterance,predicted,true_how,code,ling_con
,,,,1,8.949405,space,1.62436,0,3,3,3,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一张清洁纸巾。”,“手里握着清洁纸巾”的可指“男生”，也可指“女生”。图片中确实有握纸巾的男生。句子可以真实描述图片。,1,necessarily,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,space,17.652415,0,14.11052,space,11.698685,0,0,0,6,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“红车不贵。”,0,necessarily,pos-t-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,5.506765,space,2.23941,0,1,1,3,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“红车贵。”,0,necessarily,pos-f-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,22.35644,space,19.655135,0,2,2,11,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“小明高。”,0,necessarily,pos-f-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,13.73074,space,20.63068,0,3,3,18,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,necessarily,pos-t-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,24.253025,space,20.41041,0,4,4,27,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“我们的这辆车快。”,0,necessarily,pos-f-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,7.471945,space,3.857055,0,5,5,30,1,语境：图片中的女生觉得时速110算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,0,necessarily,pos-t-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,11.89942,space,8.547745,0,6,6,28,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,possibly,pos-t-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,14.330985,space,10.892745,0,7,7,0,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“红车贵。”,1,possibly,pos-t-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,13.803865,space,25.94178,0,8,8,1,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,possibly,pos-f-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,6.699375,space,3.270595,0,9,9,16,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,1,possibly,pos-t-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,9.387615,space,5.151235,0,10,10,20,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,possibly,pos-t-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,8.16201,space,5.870665,0,11,11,12,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,possibly,pos-t-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,4.700035,space,0.485725,0,12,12,8,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“小明高。”,1,possibly,pos-t-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,3.26817,space,4.95123,0,13,13,24,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“我们的这辆车快。”,1,possibly,pos-t-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,25.13828,space,21.06136,0,14,14,2,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,necessarily,pos-t-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,4.65366,space,1.211075,0,15,15,17,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,possibly,pos-f-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,7.050525,space,3.03634,0,16,16,5,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“红车不贵。”,1,possibly,pos-f-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,25.062615,space,21.83483,0,17,17,26,1,语境：图片中的女生觉得时速70算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,necessarily,pos-t-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,4.720775,space,3.083,0,18,18,23,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得50平方米算是大的蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,necessarily,pos-f-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,3.38493,space,2.31108,0,19,19,7,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,necessarily,pos-f-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,3.802985,space,1.100655,0,20,20,31,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,necessarily,pos-f-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,5.30658,space,1.47875,0,21,21,10,1,语境：图片中的女生觉得155cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“这三个男孩里，小明高。”,1,necessarily,pos-t-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,4.553065,space,0.802235,0,22,22,25,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,possibly,pos-f-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,5.869635,space,1.66725,0,23,23,19,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得90平方米算是大的蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,0,necessarily,pos-f-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,5.09444,space,0.409135,0,24,24,9,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“这三个男生里，小明高。”,1,possibly,pos-f-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,8.376545,space,3.841385,0,25,25,22,1,语境：图片中的女生觉得50平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“B蒙古包不大。”,0,necessarily,pos-t-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,12.65694,space,8.10839,0,26,26,29,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,1,possibly,pos-f-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,6.55396,space,4.09076,0,27,27,4,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,possibly,pos-t-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,7.640095,space,3.00554,0,28,28,21,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“B蒙古包不大。”,1,possibly,pos-f-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,2.571765,space,1.550265,0,29,29,13,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“小明不高。”,1,possibly,pos-f-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,1,4.16222,space,0.385295,0,30,30,15,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,necessarily,pos-f-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not2,Female,31,2020-08-12_22h57.04.032,XpragNot,2020.1.2,Win32,60,,,0,8.20174,space,3.59524,0,31,31,14,1,语境：图片中的女生觉得173cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“小明不高。”,0,necessarily,pos-t-comp-t-bugao,downward_not
,,space,2.95439,0,9.20386,space,2.20033,0,0,0,0,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb1.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的女生。句子可以真实描述图片。,1,possibly,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,6.213135,space,3.5235,0,1,1,1,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的男生。句子可以真实描述图片。,1,possibly,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,9.21089,space,0.85044,0,2,2,2,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中并没有握着手机的男生/女生。句子不可以真实描述图片。,0,necessarily,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,10.729355,space,2.46916,0,3,3,3,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一张清洁纸巾。”,“手里握着清洁纸巾”的可指“男生”，也可指“女生”。图片中确实有握纸巾的男生。句子可以真实描述图片。,1,necessarily,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,space,1.25557,0,60.92335,space,57.18917,0,0,0,22,1,语境：图片中的女生觉得50平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“B蒙古包不大。”,0,necessarily,pos-t-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,10.9118,space,11.81797,0,1,1,9,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“这三个男生里，小明高。”,1,possibly,pos-f-comp-t-gao,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,23.671175,space,19.125435,0,2,2,2,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,necessarily,pos-t-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,12.005055,space,7.31763,0,3,3,31,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,necessarily,pos-f-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,6.55207,space,2.401945,0,4,4,16,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,1,possibly,pos-t-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,9.56229,space,10.94534,0,5,5,15,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,necessarily,pos-f-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,8.70203,space,4.074765,0,6,6,17,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,possibly,pos-f-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,8.89652,space,4.34035,0,7,7,7,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,necessarily,pos-f-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,6.131255,space,1.61732,0,8,8,20,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她想租蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,possibly,pos-t-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,4.968065,space,0.30403,0,9,9,1,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“这三个车里，红车贵。”,1,possibly,pos-f-comp-t-gui,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,5.586485,space,0.93474,0,10,10,4,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“这三个车里，红车不贵。”,1,possibly,pos-t-comp-f-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,7.48613,space,2.82585,0,11,11,8,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“小明高。”,1,possibly,pos-t-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,8.10101,space,3.448345,0,12,12,3,1,语境：图片中的女生在比较三辆车的价格。她觉得18万算是贵的车。,img/gui_pos.png,句子：“红车贵。”,0,necessarily,pos-f-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,11.463735,space,7.214105,0,13,13,26,1,语境：图片中的女生觉得时速70算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,necessarily,pos-t-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,10.78708,space,6.071205,0,14,14,6,1,语境：图片中的女生觉得15万算是贵的车。她在比较三辆车的价格。,img/gui_comp.png,句子：“红车不贵。”,0,necessarily,pos-t-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,7.749495,space,3.133395,0,15,15,24,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“我们的这辆车快。”,1,possibly,pos-t-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,4.971595,space,2.70174,0,16,16,29,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,1,possibly,pos-f-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,5.216525,space,0.597735,0,17,17,25,1,语境：图片中的女生在比较三辆车的时速。她觉得时速160算是快的车速。,img/kuai_comp.png,句子：“这三辆车里，我们的这辆车快。”,1,possibly,pos-f-comp-t-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,7.586475,space,2.99965,0,18,18,12,1,语境：图片中的女生觉得170cm算是高的男生。她在和男生聊天。,img/gao_pos.png,句子：“这三个男生里，小明不高。”,1,possibly,pos-t-comp-f-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,18.577095,space,14.266505,0,19,19,30,1,语境：图片中的女生觉得时速110算是快的车速。她在比较三辆车的车速。,img/kuai_comp.png,句子：“我们的这辆车不快。”,0,necessarily,pos-t-comp-t-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,10.75508,space,6.33132,0,20,20,19,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得90平方米算是大的蒙古包。,img/da_pos.png,句子：“B蒙古包大。”,0,necessarily,pos-f-comp-f-da,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,20.222375,space,16.02441,0,21,21,0,1,语境：图片中的女生觉得7万算是贵的车。她想买车。,img/gui_pos.png,句子：“红车贵。”,1,possibly,pos-t-comp-f-gui,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,16.62847,space,12.524465,0,22,22,21,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得100平方米算是大的蒙古包。,img/da_comp.png,句子：“B蒙古包不大。”,1,possibly,pos-f-comp-t-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,9.11331,space,4.831415,0,23,23,14,1,语境：图片中的女生觉得173cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“小明不高。”,0,necessarily,pos-t-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,6.86113,space,4.106925,0,24,24,23,1,语境：图片中的女生在比较三个蒙古包的面积大小。她觉得50平方米算是大的蒙古包。,img/da_pos.png,句子：“这三个蒙古包里，B蒙古包不大。”,1,necessarily,pos-f-comp-f-buda,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,4.144945,space,1.8192,0,25,25,27,1,语境：图片中的女生在比较三辆车的时速。她觉得时速130算是快的车速。,img/kuai_pos.png,句子：“我们的这辆车快。”,0,necessarily,pos-f-comp-f-kuai,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,4.216545,space,0.10259,0,26,26,13,1,语境：图片中的女生在比较三个男生的身高。她觉得190cm算是高的男生。,img/gao_comp.png,句子：“小明不高。”,1,possibly,pos-f-comp-t-bugao,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,1,6.48083,space,1.748565,0,27,27,5,1,语境：图片中的女生在比较三辆车的价格。她觉得30万算是贵的车。,img/gui_comp.png,句子：“红车不贵。”,1,possibly,pos-f-comp-t-bugui,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,8.164755,space,7.896105,0,28,28,18,1,语境：图片中的女生觉得20平方米算是大的蒙古包。她在比较三个蒙古包的面积大小。,img/da_comp.png,句子：“这三个蒙古包里，B蒙古包大。”,1,necessarily,pos-t-comp-t-da,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,11.78079,space,7.421115,0,29,29,11,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_pos.png,句子：“小明高。”,0,necessarily,pos-f-comp-f-gao,upward
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,6.8365,space,2.18334,0,30,30,28,1,语境：图片中的女生觉得时速90km算是快的车。她坐在副驾驶。,img/kuai_pos.png,句子：“这三辆车里，我们的这辆车不快。”,1,possibly,pos-t-comp-f-bukuai,downward_not
,,,,,,,,,,,,,,,,,,,1,not3,male,31,2020-08-12_23h31.57.313,XpragNot,2020.1.2,Win32,60,,,0,16.09256,space,11.89681,0,31,31,10,1,语境：图片中的女生觉得155cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“这三个男孩里，小明高。”,1,necessarily,pos-t-comp-t-gao,upward
,,space,23.685895,1,34.456315,space,32.330425,0,0,0,0,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb1.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的女生。句子可以真实描述图片。,1,possibly,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,35.036855,space,28.49622,0,1,1,1,1,语境：男生让女生选择吃什么。除了门口的黑板，手机上也可以查到菜单。,trainingImg/amb2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中确实有握着手机的男生。句子可以真实描述图片。,1,possibly,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,0,11.5035,space,7.62348,0,2,2,2,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一个手机。”,“手里握着手机”的可指“男生”，也可指“女生”。图片中并没有握着手机的男生/女生。句子不可以真实描述图片。,0,necessarily,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,1,15.026185,space,8.336885,0,3,3,3,1,语境：女生躺在病床上睡着了。一会需要清洁纸巾。,trainingImg/noamb1v2.png,句子：“男生正在等待女生， 手里握着一张清洁纸巾。”,“手里握着清洁纸巾”的可指“男生”，也可指“女生”。图片中确实有握纸巾的男生。句子可以真实描述图片。,1,necessarily,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,space,2.38282,0,24.326965,space,20.87396,0,0,0,15,1,语境：图片中的女生在比较三个男生的身高。她觉得195cm算是高的男生。,img/gao_eq.png,句子：“没有一个男生高。”,1,necessarily,pos-f-comp-f-nothinggao,downward_nothing
,,,,,,,,,,,,,,,,,,,2,nb0,Male,20,2020-08-12_14h05.08.135,XpragNb,2020.1.2,Win32,60,,,0,26.195675,space,22.408355,0,1,1,14,1,语境：图片中的女生觉得155cm算是高的男孩。她在比较三个男孩的身高。,img/gao_comp.png,句子：“没有一个男孩高。”,0,necessarily,pos-t-comp-t-nothinggao,downward_nothing
